converted_date,weekly_sales,moving_avg_sales
2011-06-24,1304850.67,1294719.27
2011-06-24,699270.1,1044408.03
2011-06-24,997474.93,1089643.22
2011-06-24,1811455.15,1249417.41
2011-06-24,1208809.34,1204372.04
2011-06-24,545368.17,1052475.54
2011-06-24,422715.74,997164.67
2011-06-24,1375962.46,1072862.17
2011-06-24,1163869.52,943345.05
2011-06-24,238433.53,749269.88
2011-06-24,923795.04,824955.26
2011-06-24,849397.57,910291.62
2011-06-24,360009.94,707101.12
2011-06-24,509276.22,576182.46
2011-06-24,354078.95,599311.54
2011-06-24,1363167.95,687186.13
2011-06-24,977103.64,712727.34
2011-06-24,1244381.98,889601.75
2011-06-24,501780.66,888102.64
2011-06-24,604925.08,938271.86
2011-06-24,296765.59,724991.39
2011-06-24,762861.78,682143.02
2011-07-01,1488538.09,730974.24
2011-07-01,1866243,1003866.71
2011-07-01,368962.72,956674.24
2011-07-01,2051533.53,1307627.82
2011-07-01,327093.89,1220474.25
2011-07-01,1694551.15,1261676.86
2011-07-01,704344.21,1029297.1
2011-07-01,883683.35,1132241.23
2011-07-01,537064.03,829347.33
2011-07-01,1751369.75,1114202.5
2011-07-01,1297472.06,1034786.68
2011-07-01,961993.34,1086316.51
2011-07-01,2048035.74,1319186.98
2011-07-01,2074668.19,1626707.82
2011-07-01,674669.16,1411367.7
2011-07-01,608737.56,1273620.8
2011-07-01,940554.34,1269333
2011-07-01,1087051.26,1077136.1
2011-07-01,1462731.93,954748.85
2011-07-01,2053165.41,1230448.1
2011-07-01,784639.12,1265628.41
2011-07-01,1077491.68,1293015.88
2011-07-01,1492507.44,1374107.12
2011-07-01,1445596.61,1370680.05
2011-07-01,706206.86,1101288.34
2011-07-01,1070119.09,1158384.34
2011-07-01,1949983.93,1332882.79
2011-07-01,1319054.57,1298192.21
2011-07-01,567114.6,1122495.81
2011-07-01,428782.38,1067010.91
2011-07-01,1371889.27,1127364.95
2011-07-01,1199845.29,977337.22
2011-07-01,226702.36,758866.78
2011-07-01,911106.22,827665.1
2011-07-01,874453.88,916799.4
2011-07-01,354270.77,713275.7
2011-07-01,517021.3,576710.91
2011-07-01,387334.04,608837.24
2011-07-01,1429829.36,712581.87
2011-07-01,1048866.3,747464.35
2011-07-01,1333347.78,943279.76
2011-07-01,506343.83,941144.26
2011-07-01,586781.78,981033.81
2011-07-01,315273.08,758122.55
2011-07-01,791495.25,706648.34
2011-07-08,1534849.64,746948.72
2011-07-08,1853161.99,1016312.35
2011-07-08,395146.24,977985.24
2011-07-08,2066541.86,1328239
2011-07-08,310804.93,1232100.93
2011-07-08,1709373.62,1267005.73
2011-07-08,761793.94,1048732.12
2011-07-08,861965.12,1142095.89
2011-07-08,535983.13,835984.15
2011-07-08,1699708.38,1113764.84
2011-07-08,1334627.96,1038815.71
2011-07-08,943717.38,1075200.39
2011-07-08,2021699.38,1307147.25
2011-07-08,2063401.06,1612630.83
2011-07-08,635118.48,1399712.85
2011-07-08,634634.66,1259714.19
2011-07-08,915064.22,1253983.56
2011-07-08,1048802.62,1059404.21
2011-07-08,1465489.75,939821.95
2011-07-08,2123787.79,1237555.81
2011-07-08,734099.4,1257448.76
2011-07-08,1017050.65,1277846.04
2011-07-08,1379488.05,1343983.13
2011-07-08,1567340.07,1364353.19
2011-07-08,698529.64,1079301.56
2011-07-08,1133807.03,1159243.09
2011-07-08,2000055.27,1355844.01
2011-07-08,1459655.85,1371877.57
2011-07-08,547586.07,1167926.77
2011-07-08,419764.37,1112173.72
2011-07-08,1423144.47,1170041.21
2011-07-08,1110244.52,992079.06
2011-07-08,262717.71,752691.43
2011-07-08,926934.57,828561.13
2011-07-08,827717.85,910151.82
2011-07-08,377464.62,701015.85
2011-07-08,489059.93,576778.94
2011-07-08,399699.17,604175.23
2011-07-08,1414564.53,701701.22
2011-07-08,1107366.06,757630.86
2011-07-08,1338862.58,949910.45
2011-07-08,593234.27,970745.32
2011-07-08,651147.83,1021035.05
2011-07-08,295339.01,797189.95
2011-07-08,768718.11,729460.36
2011-07-15,1455119.97,752711.84
2011-07-15,1785187.29,991102.44
2011-07-15,373454.33,935563.74
2011-07-15,2049046.95,1286305.33
2011-07-15,283248.62,1189211.43
2011-07-15,1526801.24,1203547.69
2011-07-15,642748.21,975059.87
2011-07-15,849925.37,1070354.08
2011-07-15,512834.04,763111.5
2011-07-15,1775068.4,1061475.45
2011-07-15,1266546.73,1009424.55
2011-07-15,936001.98,1068075.3
2011-07-15,1956813.31,1289452.89
2011-07-15,1953544.76,1577595.04
2011-07-15,624114.56,1347404.27
2011-07-15,586841.77,1211463.28
2011-07-15,902727.76,1204808.43
2011-07-15,974916.13,1008429
2011-07-15,1391580.41,896036.13
2011-07-15,2039875.75,1179188.36
2011-07-15,728311.15,1207482.24
2011-07-15,961953.57,1219327.4
2011-07-15,1360520.56,1296448.29
2011-07-15,1356938.95,1289520
2011-07-15,680510.23,1017646.89
2011-07-15,1021534.7,1076291.6
2011-07-15,1762155.79,1236332.05
2011-07-15,1197373.13,1203702.56
2011-07-15,505246.15,1033364
2011-07-15,420515.63,981365.08
2011-07-15,1415473.91,1060152.92
2011-07-15,1144254.26,936572.62
2011-07-15,265003.47,750098.68
2011-07-15,903882.96,829826.05
2011-07-15,813845.5,908492.02
2011-07-15,385631.48,702523.53
2011-07-15,498749.62,573422.61
2011-07-15,367181.71,593858.25
2011-07-15,1380257.12,689133.09
2011-07-15,953252.14,717014.41
2011-07-15,1245772.7,889042.66
2011-07-15,591703.82,907633.5
2011-07-15,631827.38,960562.63
2011-07-15,289201.21,742351.45
2011-07-15,748435.2,701388.06
2011-07-22,1396926.82,731618.89
2011-07-22,1743816.41,962041.4
2011-07-22,360617.37,907799.4
2011-07-22,2036231.39,1257205.44
2011-07-22,292539.73,1166026.34
2011-07-22,1526506.08,1191942.2
2011-07-22,688043.96,980787.71
2011-07-22,829902.42,1074644.72
2011-07-22,491449.94,765688.43
2011-07-22,1774342.61,1062049
2011-07-22,1290576.44,1014863.07
2011-07-22,922231.92,1061700.67
2011-07-22,1987089.36,1293138.05
2011-07-22,1882070.88,1571262.24
2011-07-22,607475.44,1337888.81
2011-07-22,581758.22,1196125.16
2011-07-22,899044.34,1191487.65
2011-07-22,991262.46,992322.27
2011-07-22,1377119.45,891331.98
2011-07-22,1950904.84,1160017.86
2011-07-22,784490.67,1200564.35
2011-07-22,964683.8,1213692.24
2011-07-22,1362144,1287868.55
2011-07-22,1357672.24,1283979.11
2011-07-22,670854.96,1027969.13
2011-07-22,1017867.8,1074644.56
2011-07-22,1754879.45,1232683.69
2011-07-22,1165870.54,1193429
2011-07-22,507335.75,1023361.7
2011-07-22,423441.76,973879.06
2011-07-22,1401944.8,1050694.46
2011-07-22,1185674.48,936853.47
2011-07-22,238915.05,751462.37
2011-07-22,913236.62,832642.54
2011-07-22,820188.42,911991.87
2011-07-22,361311.41,703865.2
2011-07-22,505543.53,567839.01
2011-07-22,365562.67,593168.53
2011-07-22,1416005.59,693722.32
2011-07-22,980642.1,725813.06
2011-07-22,1292830.93,912116.96
2011-07-22,511316.29,913271.52
2011-07-22,597354.39,959629.86
2011-07-22,303108.81,737050.5
2011-07-22,741625.25,689247.13
2011-07-29,1352219.79,701124.91
2011-07-29,1680693.06,935000.26
2011-07-29,345381.29,884605.64
2011-07-29,1989674.07,1221918.69
2011-07-29,275142.17,1128622.08
2011-07-29,1483991.05,1154976.33
2011-07-29,653382.62,949514.24
2011-07-29,807082.19,1041854.42
2011-07-29,471449.98,738209.6
2011-07-29,1745841.33,1032349.43
2011-07-29,1212938.67,978138.96
2011-07-29,890547.07,1025571.85
2011-07-29,1880785.69,1240312.55
2011-07-29,1871021.01,1520226.75
2011-07-29,577511.02,1286560.69
2011-07-29,582381.95,1160449.35
2011-07-29,861894.77,1154718.89
2011-07-29,954148.64,969391.48
2011-07-29,1298775.8,854942.44
2011-07-29,1858440.92,1111128.42
2011-07-29,751167.12,1144885.45
2011-07-29,944958.69,1161498.23
2011-07-29,1319767.55,1234622.02
2011-07-29,1310973.06,1237061.47
2011-07-29,668390.82,999051.45
2011-07-29,1005360.5,1049890.12
2011-07-29,1744879.06,1209874.2
2011-07-29,1114530.29,1168826.75
2011-07-29,474653.06,1001562.75
2011-07-29,414245.96,950733.77
2011-07-29,1308122.15,1011286.1
2011-07-29,1169988.62,896308.02
2011-07-29,224806.96,718363.35
2011-07-29,851461.9,793725.12
2011-07-29,770820.27,865039.98
2011-07-29,354361.08,674287.77
2011-07-29,504974.95,541285.03
2011-07-29,355131.33,567349.91
2011-07-29,1426418.53,682341.23
2011-07-29,929096.9,713996.56
2011-07-29,1248330.1,892790.36
2011-07-29,479256.8,887646.73
2011-07-29,533917.52,923403.97
2011-07-29,279677,694055.66
2011-07-29,704680.97,649172.48
2011-08-05,1624383.75,724383.21
2011-08-05,1876704.26,1003872.7
2011-08-05,409981.25,979085.45
2011-08-05,2160057.39,1355161.52
2011-08-05,317738.56,1277773.04
2011-08-05,1601584.57,1273213.21
2011-08-05,695392.84,1036950.92
2011-08-05,892393.77,1133433.43
2011-08-05,554879.67,812397.88
2011-08-05,1886299.98,1126110.17
2011-08-05,1403198.94,1086433.04
2011-08-05,988712.52,1145096.98
2011-08-05,2076231.8,1381864.58
2011-08-05,2066020.69,1684092.79
2011-08-05,607961.21,1428425.03
2011-08-05,592981.33,1266381.51
2011-08-05,866184.92,1241875.99
2011-08-05,1002806.39,1027190.91
2011-08-05,1408968.55,895780.48
2011-08-05,2189353.63,1212058.96
2011-08-05,783614.89,1250185.68
2011-08-05,983232.96,1273595.28
2011-08-05,1416344.68,1356302.94
2011-08-05,1417616.81,1358032.59
2011-08-05,679706.01,1056103.07
2011-08-05,1107552.43,1120890.58
2011-08-05,1747289.53,1273701.89
2011-08-05,1523870.89,1295207.13
2011-08-05,503486.37,1112381.05
2011-08-05,431798.64,1062799.57
2011-08-05,1428993.33,1127087.75
2011-08-05,1201694.14,1017968.67
2011-08-05,242456.39,761685.77
2011-08-05,942236.45,849435.79
2011-08-05,826820.71,928440.2
2011-08-05,381017.75,718845.09
2011-08-05,510787.46,580663.75
2011-08-05,437631.44,619698.76
2011-08-05,1518790.89,735009.65
2011-08-05,1063818.2,782409.15
2011-08-05,1402233.69,986652.34
2011-08-05,572603.33,999015.51
2011-08-05,605956.59,1032680.54
2011-08-05,298080.45,788538.45
2011-08-05,765996.92,728974.2
2011-08-12,1525147.09,753556.88
2011-08-12,1812768.26,1001589.86
2011-08-12,380376.85,956473.91
2011-08-12,2105668.74,1317991.57
2011-08-12,289886.16,1222769.42
2011-08-12,1484995.38,1214739.08
2011-08-12,670670.46,986319.52
2011-08-12,856796.1,1081603.37
2011-08-12,520284.79,764526.58
2011-08-12,1917397.63,1090028.87
2011-08-12,1354188.43,1063867.48
2011-08-12,955913.68,1120916.13
2011-08-12,1970341.38,1343625.18
2011-08-12,1928773.82,1625322.99
2011-08-12,590836.37,1360010.74
2011-08-12,563884.47,1201949.94
2011-08-12,800819.79,1170931.17
2011-08-12,928470.83,962557.06
2011-08-12,1360969.45,848996.18
2011-08-12,2052246.4,1141278.19
2011-08-12,776933.37,1183887.97
2011-08-12,991779.2,1222079.85
2011-08-12,1380952.05,1312576.09
2011-08-12,1402818.01,1320945.81
2011-08-12,667130.48,1043922.62
2011-08-12,1087644.5,1106064.85
2011-08-12,1758437.96,1259396.6
2011-08-12,1218764.94,1226959.18
2011-08-12,471311.5,1040657.88
2011-08-12,412224.67,989676.71
2011-08-12,1443311.49,1060810.11
2011-08-12,1206795.74,950481.67
2011-08-12,274721.85,761673.05
2011-08-12,956251.18,858660.99
2011-08-12,819911.89,940198.43
2011-08-12,380188.69,727573.87
2011-08-12,502504.39,586715.6
2011-08-12,387844.05,609340.04
2011-08-12,1514055.97,720901
2011-08-12,955506.95,748020.01
2011-08-12,1356689.88,943320.25
2011-08-12,603147.26,963448.82
2011-08-12,595626.56,1005005.32
2011-08-12,290399.66,760274.06
2011-08-12,724180.89,714008.85
2011-08-19,1530761.43,748823.16
2011-08-19,1844094.59,997012.63
2011-08-19,379716.91,953830.7
2011-08-19,2232892.1,1342329.18
2011-08-19,303643.84,1258221.77
2011-08-19,1493544.04,1250778.3
2011-08-19,645156.21,1010990.62
2011-08-19,895066.5,1114060.54
2011-08-19,540819.44,775646.01
2011-08-19,1954849.68,1105887.17
2011-08-19,1484169.74,1104012.31
2011-08-19,966817.24,1168344.52
2011-08-19,2090340.98,1407399.42
2011-08-19,1896873.99,1678610.33
2011-08-19,599488.98,1407538.19
2011-08-19,554630.42,1221630.32
2011-08-19,797523.04,1187771.48
2011-08-19,932679.79,956239.24
2011-08-19,1391792.69,855222.98
2011-08-19,1990017.93,1133328.77
2011-08-19,855546.5,1193511.99
2011-08-19,973004.91,1228608.36
2011-08-19,1453416.53,1332755.71
2011-08-19,1352039.88,1324805.15
2011-08-19,688958.75,1064593.31
2011-08-19,1021766.75,1097837.36
2011-08-19,1781905.24,1259617.43
2011-08-19,1200019.74,1208938.07
2011-08-19,498056,1038141.3
2011-08-19,414450.61,983239.67
2011-08-19,1487542.53,1076394.82
2011-08-19,1221318.17,964277.41
2011-08-19,242771.37,772827.74
2011-08-19,960418.54,865300.24
2011-08-19,820288.35,946467.79
2011-08-19,373267.58,723612.8
2011-08-19,506897.98,580728.76
2011-08-19,362224.7,604619.43
2011-08-19,1629066.9,738349.1
2011-08-19,943237.12,762938.86
2011-08-19,1412959.97,970877.33
2011-08-19,526641.23,974825.98
2011-08-19,663396.32,1035060.31
2011-08-19,290909.69,767428.87
2011-08-19,712362.72,721253.99
2011-08-26,1464693.46,731600.68
2011-08-26,1821139.91,990500.42
2011-08-26,366367.55,931094.67
2011-08-26,1988490.21,1270610.77
2011-08-26,310338.17,1190205.86
2011-08-26,1420405.41,1181348.25
2011-08-26,629994.47,943119.16
2011-08-26,912542.82,1052354.22
2011-08-26,542663.53,763188.88
2011-08-26,1728399.07,1046801.06
2011-08-26,1304706.75,1023661.33
2011-08-26,1017593.47,1101181.13
2011-08-26,2035244.54,1325721.47
2011-08-26,2273470.62,1671882.89
2011-08-26,605413.17,1447285.71
2011-08-26,557312.01,1297806.76
2011-08-26,837390.79,1261766.23
2011-08-26,1147906.46,1084298.61
2011-08-26,1547729.24,939150.33
2011-08-26,1933577.2,1204783.14
2011-08-26,821127.53,1257546.24
2011-08-26,1181815.31,1326431.15
2011-08-26,1637266.29,1424303.11
2011-08-26,1402372.09,1395231.68
2011-08-26,726422.55,1153800.75
2011-08-26,1064617.62,1202498.77
2011-08-26,2034400.78,1373015.87
2011-08-26,1166479.51,1278858.51
2011-08-26,608294.98,1120043.09
2011-08-26,387944.83,1052347.54
2011-08-26,1417267.07,1122877.43
2011-08-26,1183740.91,952745.46
2011-08-26,237095.82,766868.72
2011-08-26,871404.6,819490.65
2011-08-26,897037.25,921309.13
2011-08-26,344964.2,706848.56
2011-08-26,527947.21,575689.82
2011-08-26,365672.55,601405.16
2011-08-26,1573898.63,741903.97
2011-08-26,969611.3,756418.78
2011-08-26,1328740.71,953174.08
2011-08-26,503720.98,948328.83
2011-08-26,561573.08,987508.94
2011-08-26,324174.79,737564.17
2011-08-26,833979.01,710437.71
2011-09-02,1550229.22,754735.42
2011-09-02,1809119.7,1015815.16
2011-09-02,375988.69,978698.28
2011-09-02,2078420.31,1329547.39
2011-09-02,315645.53,1225880.69
2011-09-02,1481618.74,1212158.59
2011-09-02,592355.24,968805.7
2011-09-02,891387.14,1071885.39
2011-09-02,544643.33,765130
2011-09-02,1758587.35,1053718.36
2011-09-02,1297792.41,1016953.09
2011-09-02,1052051.45,1108892.34
2011-09-02,1953628.82,1321340.67
2011-09-02,1750891.47,1562590.3
2011-09-02,649159.68,1340704.77
2011-09-02,580805.33,1197307.35
2011-09-02,847380.07,1156373.07
2011-09-02,540922.94,873831.9
2011-09-02,1609951.02,845643.81
2011-09-02,2141765.98,1144165.07
2011-09-02,705557.8,1169115.56
2011-09-02,912762.76,1182192.1
2011-09-02,1464295.69,1366866.65
2011-09-02,1196105.44,1284097.53
2011-09-02,699779,995700.14
2011-09-02,1040143.14,1062617.21
2011-09-02,1511717.53,1182408.16
2011-09-02,1468871.49,1183323.32
2011-09-02,497085.91,1043519.41
2011-09-02,369722.32,977508.08
2011-09-02,1385769.03,1046633.26
2011-09-02,1152117.5,974713.25
2011-09-02,239198.36,728778.62
2011-09-02,926455.64,814652.57
2011-09-02,813486.55,903405.42
2011-09-02,350276.29,696306.87
2011-09-02,530367.83,571956.93
2011-09-02,416953.51,607507.96
2011-09-02,1465089.85,715234.81
2011-09-02,957298.26,743997.15
2011-09-02,1283849.38,930711.77
2011-09-02,537124.76,932063.15
2011-09-02,594224.9,967517.43
2011-09-02,309543.52,736408.16
2011-09-02,726482.39,690244.99
2011-09-09,1540471.24,741569.36
2011-09-09,1748000.65,983744.54
2011-09-09,377347.49,940369.06
2011-09-09,2093139.01,1297088.16
2011-09-09,321110.22,1216013.72
2011-09-09,1483574.38,1204634.35
2011-09-09,613135.23,977661.27
2011-09-09,848358.09,1071863.39
2011-09-09,528784.86,758992.56
2011-09-09,1670579.82,1028886.48
2011-09-09,1249439.95,982059.59
2011-09-09,922850.57,1044002.66
2011-09-09,1872921.31,1248915.3
2011-09-09,2202742.9,1583706.91
2011-09-09,607593.51,1371109.65
2011-09-09,574622.56,1236146.17
2011-09-09,1161900.18,1283956.09
2011-09-09,951549.61,1099681.75
2011-09-09,1566712.79,972475.73
2011-09-09,2050542.56,1261065.54
2011-09-09,653989.65,1276938.96
2011-09-09,1004434.54,1245445.83
2011-09-09,1423289.9,1339793.89
2011-09-09,1527455.19,1331942.37
2011-09-09,673248.48,1056483.55
2011-09-09,1069710.97,1139627.82
2011-09-09,1911470.84,1321035.08
2011-09-09,1310087,1298394.5
2011-09-09,505406.72,1093984.8
2011-09-09,370897.82,1033514.67
2011-09-09,1376670.27,1094906.53
2011-09-09,1128237.3,938259.82
2011-09-09,281842.28,732610.88
2011-09-09,930506.14,817630.76
2011-09-09,922440.64,927939.33
2011-09-09,352960.64,723197.4
2011-09-09,506273.74,598804.69
2011-09-09,397771.68,621990.57
2011-09-09,1429345.86,721758.51
2011-09-09,1021391.99,741548.78
2011-09-09,1280958.97,927148.45
2011-09-09,608390.94,947571.89
2011-09-09,649128.23,997843.2
2011-09-09,295811.25,771136.28
2011-09-09,746129.56,716083.79
2011-09-16,1514259.78,762743.95
2011-09-16,1691439.52,979353.67
2011-09-16,375629.51,924653.92
2011-09-16,2075577.33,1280607.14
2011-09-16,278529.71,1187087.17
2011-09-16,1351407.79,1154516.77
2011-09-16,558981.45,928025.16
2011-09-16,870971.82,1027093.62
2011-09-16,500274.03,712032.96
2011-09-16,1650894.3,986505.88
2011-09-16,1270816.01,970387.52
2011-09-16,889290.23,1036449.28
2011-09-16,1923223.82,1246899.68
2011-09-16,1864637.89,1519772.45
2011-09-16,545052.34,1298604.06
2011-09-16,539081.09,1152257.07
2011-09-16,1051116.95,1184622.42
2011-09-16,845715.37,969120.73
2011-09-16,1365633.53,869319.86
2011-09-16,1979009.46,1156111.28
2011-09-16,653525.84,1179000.23
2011-09-16,937420.65,1156260.97
2011-09-16,1253329.17,1237783.73
2011-09-16,1227535.97,1210164.22
2011-09-16,628720.46,940106.42
2011-09-16,951569.84,999715.22
2011-09-16,1613773.9,1134985.87
2011-09-16,1159212.1,1116162.45
2011-09-16,474129.35,965481.13
2011-09-16,382914.66,916319.97
2011-09-16,1363460.86,998698.17
2011-09-16,1142499.25,904443.24
2011-09-16,262407.57,725082.34
2011-09-16,927249.61,815706.39
2011-09-16,738792.11,886881.88
2011-09-16,343108.12,682811.33
2011-09-16,513341.94,556979.87
2011-09-16,408188.88,586136.13
2011-09-16,1372500.63,675186.34
2011-09-16,890661.79,705560.27
2011-09-16,1197019.39,876342.53
2011-09-16,576837.09,889041.56
2011-09-16,618877.13,931179.21
2011-09-16,303974.28,717473.94
2011-09-16,711367.56,681615.09
2011-09-23,1380020.27,718215.27
2011-09-23,1669299.78,936707.8
2011-09-23,365248.94,885982.17
2011-09-23,2031406.41,1231468.59
2011-09-23,291024.98,1147400.08
2011-09-23,1336044.75,1138604.97
2011-09-23,536144.81,911973.98
2011-09-23,806444.29,1000213.05
2011-09-23,506743.78,695280.52
2011-09-23,1685910.53,974257.63
2011-09-23,1235775.15,954203.71
2011-09-23,871692.74,1021313.3
2011-09-23,1847430.96,1229510.63
2011-09-23,1871555.64,1502473
2011-09-23,545570.86,1274405.07
2011-09-23,504856.97,1128221.43
2011-09-23,895535.31,1132989.95
2011-09-23,853073.17,934118.39
2011-09-23,1300375.76,819882.41
2011-09-23,1888119.7,1088392.18
2011-09-23,681913.29,1123803.45
2011-09-23,899834.75,1124663.33
2011-09-23,1289082.81,1211865.26
2011-09-23,1232376.49,1198265.41
2011-09-23,620885.93,944818.65
2011-09-23,923644.6,993164.92
2011-09-23,1606208.68,1134439.7
2011-09-23,1109105.92,1098444.32
2011-09-23,475696.37,947108.3
2011-09-23,391837.56,901298.63
2011-09-23,1347607.74,986091.25
2011-09-23,1116140.29,888077.58
2011-09-23,234793.12,713215.02
2011-09-23,902852.73,798646.29
2011-09-23,705802.45,861439.27
2011-09-23,322405.13,656398.74
2011-09-23,516556.94,536482.07
2011-09-23,394665.28,568456.51
2011-09-23,1338657.95,655617.55
2011-09-23,876583.98,689773.86
2011-09-23,1173059.79,859904.79
2011-09-23,528486.45,862290.69
2011-09-23,586108.13,900579.26
2011-09-23,307409.13,694329.5
2011-09-23,714106.42,661833.98
2011-09-30,1394561.83,706134.39
2011-09-30,1650394.44,930515.99
2011-09-30,368477.93,886989.95
2011-09-30,1929486.63,1211405.45
2011-09-30,292315.38,1127047.24
2011-09-30,1307551.92,1109645.26
2011-09-30,488880.26,877342.42
2011-09-30,809049.37,965456.71
2011-09-30,508567.04,681272.79
2011-09-30,1627707.31,948351.18
2011-09-30,1190515.83,924943.96
2011-09-30,866401.45,1000448.2
2011-09-30,1835662.69,1205770.86
2011-09-30,1809989.29,1466055.31
2011-09-30,521297.31,1244773.31
2011-09-30,450075.31,1096685.21
2011-09-30,868191.05,1097043.13
2011-09-30,847348.08,899380.21
2011-09-30,1330757.22,803533.79
2011-09-30,1945808.26,1088435.98
2011-09-30,651970.48,1128815.02
2011-09-30,953314.16,1145839.64
2011-09-30,1275597.85,1231489.59
2011-09-30,1246242.61,1214586.67
2011-09-30,639160.24,953257.07
2011-09-30,959339.51,1014730.87
2011-09-30,1599626.26,1143993.29
2011-09-30,1120731.76,1113020.08
2011-09-30,446516.26,953074.81
2011-09-30,387001.13,902642.98
2011-09-30,1285534.74,967882.03
2011-09-30,1088943.98,865745.57
2011-09-30,229731.98,687545.62
2011-09-30,871847.85,772611.94
2011-09-30,749676.95,845147.1
2011-09-30,314910.37,651022.23
2011-09-30,516402.1,536513.85
2011-09-30,366819.84,563931.42
2011-09-30,1311775.83,651917.02
2011-09-30,912857.1,684553.05
2011-09-30,1160619.61,853694.9
2011-09-30,510243.79,852463.23
2011-09-30,555183.72,890136.01
2011-09-30,299757.75,687732.39
2011-09-30,698986.34,644958.24
2011-10-07,1630989.95,739032.31
2011-10-07,1837553.43,1004494.24
2011-10-07,403342.4,974125.97
2011-10-07,2166737.65,1347521.95
2011-10-07,309111.47,1269546.98
2011-10-07,1481739.2,1239696.83
2011-10-07,525866.36,977359.42
2011-10-07,929976.55,1082686.25
2011-10-07,553836.98,760106.11
2011-10-07,1788227.6,1055929.34
2011-10-07,1346271.06,1028835.71
2011-10-07,951244.66,1113911.37
2011-10-07,2067232.56,1341362.57
2011-10-07,2078796.76,1646354.53
2011-10-07,579068.88,1404522.78
2011-10-07,482926.93,1231853.96
2011-10-07,918006.9,1225206.41
2011-10-07,1019741.1,1015708.11
2011-10-07,1461718.87,892292.54
2011-10-07,2135982.79,1203675.32
2011-10-07,663452.46,1239780.42
2011-10-07,993436.67,1254866.38
2011-10-07,1463501.99,1343618.56
2011-10-07,1405914.39,1332457.66
2011-10-07,671522.87,1039565.68
2011-10-07,1130022.99,1132879.78
2011-10-07,1672339.27,1268660.3
2011-10-07,1557314.58,1287422.82
2011-10-07,514993,1109238.54
2011-10-07,417528.26,1058439.62
2011-10-07,1427383.24,1117911.67
2011-10-07,1149448.02,1013333.42
2011-10-07,262159.13,754302.33
2011-10-07,954069.45,842117.62
2011-10-07,791637.53,916939.47
2011-10-07,346137.87,700690.4
2011-10-07,522816.85,575364.17
2011-10-07,449516.29,612835.6
2011-10-07,1443884.39,710798.59
2011-10-07,1070389.98,766549.08
2011-10-07,1277882.77,952898.06
2011-10-07,649111.23,978156.93
2011-10-07,642828.62,1016819.4
2011-10-07,312577.36,790557.99
2011-10-07,753447.05,727169.41
2011-10-14,1493525.93,770298.04
2011-10-14,1743882.19,989252.23
2011-10-14,368282.57,934343.02
2011-10-14,2074548.85,1286737.32
2011-10-14,286117.72,1193271.45
2011-10-14,1386520.99,1171870.46
2011-10-14,501959.19,923485.86
2011-10-14,863188.26,1022467
2011-10-14,529515.66,713460.36
2011-10-14,1704753.02,997187.42
2011-10-14,1286388.96,977161.02
2011-10-14,927600.01,1062289.18
2011-10-14,1929659.07,1275583.34
2011-10-14,1890870.75,1547854.36
2011-10-14,537300.94,1314363.95
2011-10-14,498241.06,1156734.37
2011-10-14,884042.63,1148022.89
2011-10-14,953533.95,952797.87
2011-10-14,1318905.53,838404.82
2011-10-14,2010107.68,1132966.17
2011-10-14,671379.44,1167593.85
2011-10-14,944337.32,1179652.78
2011-10-14,1257778.34,1240501.66
2011-10-14,1333315.03,1243383.56
2011-10-14,646915.47,970745.12
2011-10-14,987886.08,1034046.45
2011-10-14,1682652.51,1181709.49
2011-10-14,1220984.94,1174350.81
2011-10-14,475776.45,1002843.09
2011-10-14,410711.99,955602.39
2011-10-14,1378340.18,1033693.21
2011-10-14,1175420.26,932246.76
2011-10-14,272487.33,742547.24
2011-10-14,911788.79,829749.71
2011-10-14,772859.25,902179.16
2011-10-14,342076.99,694926.52
2011-10-14,513636.01,562569.67
2011-10-14,400430.78,588158.36
2011-10-14,1384721.84,682744.97
2011-10-14,936751.68,715523.46
2011-10-14,1247130.22,896534.11
2011-10-14,613531.11,916513.13
2011-10-14,590984.56,954623.88
2011-10-14,293031.78,736285.87
2011-10-14,720946.99,693124.93
2011-10-21,1502562.78,744211.44
2011-10-21,1834680.25,988441.27
2011-10-21,394976.36,949239.63
2011-10-21,2207742.13,1332181.7
2011-10-21,306069.18,1249206.14
2011-10-21,1417922.37,1232278.06
2011-10-21,558691.43,977080.29
2011-10-21,905984.49,1079281.92
2011-10-21,557075.21,749148.54
2011-10-21,1745928.56,1037120.41
2011-10-21,1325107.53,1018557.44
2011-10-21,938604.58,1094540.07
2011-10-21,1973544.27,1308052.03
2011-10-21,2009004.59,1598437.91
2011-10-21,603318.89,1369915.97
2011-10-21,560104.16,1216915.3
2011-10-21,877380.22,1204670.43
2011-10-21,1048212.62,1019604.1
2011-10-21,1374863.1,892775.8
2011-10-21,2104241.9,1192960.4
2011-10-21,729036.06,1226746.78
2011-10-21,981567.22,1247584.18
2011-10-21,1441032.59,1326148.17
2011-10-21,1283563.43,1307888.24
2011-10-21,690675.5,1025174.96
2011-10-21,974907.28,1074349.2
2011-10-21,1689591.44,1215954.05
2011-10-21,1203172.05,1168381.94
2011-10-21,505068.22,1012682.9
2011-10-21,428958.53,960339.5
2011-10-21,1409310.4,1047220.13
2011-10-21,1151258.74,939553.59
2011-10-21,233543.08,745627.79
2011-10-21,953693.23,835352.8
2011-10-21,811328.4,911826.77
2011-10-21,328633.34,695691.36
2011-10-21,522784.33,569996.48
2011-10-21,402709.17,603829.69
